,start_text,start_index,end_text,end_index,text,timestamp,start,end
30,Domnul Cătălin-Daniel Fenechiu:,34464,Domnul Robert-Marius Cazanciuc:,41178, multumesc domnule presedinte din punct de vedere regulamentar si logic in momentul cand ai doua proiecte de lege care tehnic vin cu solutii care se exclud si l ai adoptat pe unul evident ca solutia fireasca este sa l respingi pe celalalt suntem in situatia asta insa problematica siij a declansat in romania o dezbatere extrem de serioasa s au spus multe lucruri si eu cred ca din respect pentru cei care urmaresc aceasta problematica sunt necesare cateva clarificari partidul national liberal s a opus intotdeauna infiintarii siij ului a fost consecvent dupa infiintare a fost pentru desfiintarea siij ului care asa cum am spus s a infiintat fara avizul csm fara voturile partidului national liberal in momentul cand desfiintezi o institutie cu atributii serioase in urmarirea penala fara discutie si juristii stiu asta trebuie sa stabilesti ce se intampla cu dosarele si cu aria pe care respectiva institutie le acoperea si da inainte de a exista siij ul de dosarele magistratilor se ocupau diicot dna dupa caz putini isi mai amintesc insa ca si in cadrul dna ului exista o celebra sectie care avea ca obiect cercetarea judecatorilor o sectie condusa de doamna mirica despre care s a vorbit foarte mult in epoca respectiva putini va mai amintiti ca la data respectiva existau niste invitatii la a i vana pe magistrati ca anumiti procurori ,"(3762.7, 3869.7)",3762.7,3869.7
31,Domnul Robert-Marius Cazanciuc:,41178,Domnul Radu-Mihai Mihail:,41306, multumesc domnului fenechiu din partea grupului usr domnul radu mihail va rog ,"(1060.36, 4239.7)",1060.36,4239.7
32,Domnul Radu-Mihai Mihail:,41306,Domnul Robert-Marius Cazanciuc:,44405, va multumesc domnule presedinte doamnelor si domnilor discutam astazi despre desfiintarea sectiei speciale pentru investigarea infractiunilor din justitie aceasta sectie speciala este de fapt un buton la indemana politicienilor speciali pentru a controla deciziile judecatoresti si bineinteles pentru a submina dna asa cum s a spus si aici s a recunoscut si aici nu putem permite sa existe pe langa pensionari speciali si politicieni speciali in fata justitiei nu intr o tara democratica desfiintarea acestei sectii speciale se poate face printr o lege cu articol unic sectia speciala pentru investigarea infractiunilor din justitie se desfiinteaza punct asta ne spune comisia de la venetia desfiintarea sectiei speciale l76 doua mii douazeci si unu asta face desfiinteaza domnul cazanciuc spune ca este inacceptabila cred si eu ca este inacceptabila pentru clientela psd sau pnl dar l76 este singura propunere verificata si validata deja de catre comisia de la venetia l99 cea pe care o propuneti ca sa inlocuiti legea adevarata de desfiintare cea pe care domnul predoiu si dumneavoastra domnilor din majoritate o numiti de desfiintare a siij este de fapt o lege de reinviere sau mai bine zis de desreinfiintare a sectiei speciale in alta forma este asa cum foarte bine a punctat doamna scantei o eficientizare a siij vreti sa aveti un siij mai eficient in slujba dumneavoastra o stim si noi o stiti de fapt si dumneavoastra o stiu si romanii credeti ca ii pacaliti pe partenerii occidentali cu astfel de tertipuri nici vorba incercati cu smecherii de copii de generala sa blocati accesul opozitiei pentru a explica comisiei de la venetia puncte de vedere clare concrete pe acest subiect jalnic doamnelor si domnilor pentru rusia nu exista victima mai sigura decat un stat slab asta doriti sa fie romania o stiti dar preferati sa ramaneti impasibili la o noua subminare a statului de drept din romania pentru ca pe moment va convine o democratie nu se prabuseste intr o zi peste noapte poate nu cu aceasta lovitura de astazi dar se prabuseste in cele din urma sub astfel de lovituri tocmai acum cand aceasta imensa tragedie se petrece sub privirile noastre in ucraina va incapatanati sa continuati cu aceasta sectie speciala gandita de liviu dragnea este rusinos stiti ce model copia liviu dragnea pe putin si ale sale puteri asupra sistemului judiciar conferite de modificari aduse constitutiei ruse aceasta tragedie ingrozitoare la care asistam in europa se petrece si pentru ca acum mult timp niste politicieni nu au avut curajul sa spuna nu sa reziste ispitei de a controla justitia de a fura de a minti ceea ce sunteti pe cale sa faceti astazi este sa slabiti justitia sa i mintiti pe romani cu modul in care votati aceste legi sa furati dorinta romanilor de a avea un stat democratic prosper si european va asumati sabotarea cu buna stiinta a democratiei romaniei la adapostul unui razboi rusine ,"(4321.7, 4414.7)",4321.7,4414.7
33,Domnul Robert-Marius Cazanciuc:,44405,Domnul Robert-Marius Cazanciuc:,44405,,"(270.0, 5679.3)",270.0,5679.3
34,Domnul Robert-Marius Cazanciuc:,44405,Domnul Eugen Pîrvulescu:,53769, o sa mi permit sa dau un drept la replica pentru ca mi a pronuntat numele stimate coleg pentru ca mi ati pronuntat numele este dureros pentru tinuta unui senator ca in ziua in care toti vrem sa adoptam o declaratie comuna pentru a condamna razboiul sa va folositi de suferinta unor oameni pentru a acoperi incapacitatea dumneavoastra politica si juridica de a face un act normativ care sa respecte legea fundamentala multumesc precum si pentru completarea ordonantei guvernului nr patruzeci si unu o mie noua sute nouazeci si patru privind autorizarea platii cotizatiilor la organizatiile internationale interguvernamentale la care romania este parte procedura de urgenta sapte lege privind modificarea si completarea ordonantei de urgenta a guvernului nr saptesprezece doua mii cinci pentru stabilirea unor masuri organizatorice la nivelul administratiei publice centrale opt lege pentru aprobarea ordonantei de urgenta a guvernului nr doua sute douazeci doua mii douazeci privind aplicarea unor masuri de protectie sociala dupa unu ianuarie doua mii douazeci si unu in contextul raspandirii coronavirusului sars cov doi precum si pentru modificarea unor acte normative procedura de urgenta noua lege pentru aprobarea ordonantei de urgenta a guvernului nr saizeci si unu doua mii douazeci privind completarea legii cadastrului si a publicitatii imobiliare nr sapte o mie noua sute nouazeci si sase si pentru modificarea si completarea ordonantei de urgenta a guvernului nr cincizeci si sapte doua mii nouasprezece privind codul administrativ procedura de urgenta zece lege privind ratificarea protocolului incheiat la montreal la patru aprilie doua mii paisprezece si semnat de romania la treisprezece decembrie doua mii nouasprezece pentru amendarea conventiei referitoare la infractiuni si la anumite acte savarsite la bordul aeronavelor incheiata la tokyo la paisprezece septembrie o mie noua sute saizeci si trei termenele pentru sesizare sunt de doua zile pentru legile adoptate in procedura de urgenta si de cinci zile pentru legile adoptate in procedura de drept comun de la data depunerii astazi douazeci si opt februarie doua mii douazeci si doi termenele se calculeaza luand in considerare ziua anuntului respectiv astazi douazeci si opt februarie doua mii douazeci si doi stimati colegi avand in vedere desfasurarea sedintei comune camera si senat la ora saisprezece zero suspend aceasta sedinta pana la finalizarea sedintei comune urmand sa reluam votul electronic dupa sedinta comuna multumesc domnul robert marius cazanciuc stimati colegi reluam sedinta plenului senatului de astazi douazeci si opt februarie doua mii douazeci si doi cu exercitarea votului prin apel telefonic il rog pe domnul senator pirvulescu sa procedeze la consemnarea votului colegilor multumesc ,"(5325.62, 5379.3)",5325.62,5379.3
35,Domnul Eugen Pîrvulescu:,53769,Domnul Antal István-Loránt:,54034, multumim domnule presedinte de sedinta incepem cu acordul dumneavoastra votul telefonic o secunda incepem cu domnul senator antal istvan lorant doamna senator banu claudia bica danut bodog florian dorel va rog ,"(1060.36, 3249.7)",1060.36,3249.7
36,Domnul Antal István-Loránt:,54034,Domnul Eugen Pîrvulescu:,54182, buna ziua sunt antal istvan lorant senator udmr la toate punctele de pe ordinea de zi votez pentru la revedere ,"(270.0, 270.0)",270.0,270.0
37,Domnul Eugen Pîrvulescu:,54182,Doamna Claudia-Mihaela Banu:,54307, multumim domnule senator mergem mai departe banu claudia bica danut bodog florian va rog ,"(1060.36, 1425.7)",1060.36,1425.7
38,Doamna Claudia-Mihaela Banu:,54307,Domnul Eugen Pîrvulescu:,54412, sunt claudia banu senator circumscriptia valcea votul meu este pentru ,"(1332.7, 1334.7)",1332.7,1334.7
39,Domnul Eugen Pîrvulescu:,54412,Doamna Claudia-Mihaela Banu:,54465, multumim doamna senator ,"(2821.7, 3204.7)",2821.7,3204.7
40,Doamna Claudia-Mihaela Banu:,54465,Domnul Dănuț Bica:,54536, la toate punctele de pe ordinea de zi ,"(1266.7, 1266.7)",1266.7,1266.7
41,Domnul Dănuț Bica:,54536,Domnul Eugen Pîrvulescu:,54718, buna ziua sunt senatorul pnl danut bica circumscriptia electorala nr trei arges votul meu este pentru la toate punctele inscrise pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
42,Domnul Eugen Pîrvulescu:,54718,Domnul Septimiu-Sebastian Bourceanu:,54829, multumim domnule senator bodog florian urmeaza bourceanu bumb sorin va rog ,"(1060.36, 1119.36)",1060.36,1119.36
43,Domnul Septimiu-Sebastian Bourceanu:,54829,Domnul Eugen Pîrvulescu:,55005, septimiu bourceanu circumscriptia constanta votul meu de astazi este pentru referitor la fiecare punct de pe ordinea de zi ,"(1332.7, 1334.7)",1332.7,1334.7
44,Domnul Eugen Pîrvulescu:,55005,Domnul Florian-Dorel Bodog:,55084, multumim domnule bourceanu domnul bodog va rog ,"(1060.36, 1119.36)",1060.36,1119.36
45,Domnul Florian-Dorel Bodog:,55084,Domnul Eugen Pîrvulescu:,55288, buna ziua sunt florian bodog senator psd bihor votul meu este pentru punctul unu pentru respingere punctul doi pentru punctul trei si pentru punctul patru ,"(1332.7, 1334.7)",1332.7,1334.7
46,Domnul Eugen Pîrvulescu:,55288,Din sală:,55390, multumim domnule senator bumb sorin cadariu constantin carp gheorghe ,"(270.0, 5679.3)",270.0,5679.3
47,Din sală:,55390,Domnul Eugen Pîrvulescu:,55426, domnul bumb nu raspunde ,"(270.0, 5679.3)",270.0,5679.3
48,Domnul Eugen Pîrvulescu:,55426,Domnul Constantin-Daniel Cadariu:,55530, mai departe domnul cadariu constantin carp gheorghe cimpeanu sorin mihai ,"(270.0, 5679.3)",270.0,5679.3
49,Domnul Constantin-Daniel Cadariu:,55530,Domnul Eugen Pîrvulescu:,55699, buna seara sunt senatorul cadariu constantin daniel iar votul meu este pentru la toate punctele de pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
50,Domnul Eugen Pîrvulescu:,55699,Domnul Gheorghe Carp:,55816, multumim domnule ministru mai departe carp gheorghe cimpeanu sorin corlatean titus ,"(270.0, 5679.3)",270.0,5679.3
51,Domnul Gheorghe Carp:,55816,Domnul Eugen Pîrvulescu:,56058, senator carp gheorghe pnl bihor punctul unu pentru punctul doi pentru raportul de respingere punctul trei pentru retrimitere la comisie si la punctul patru sunt pentru termenul de saizeci de zile multumesc ,"(1291.7, 1321.7)",1291.7,1321.7
52,Domnul Eugen Pîrvulescu:,56058,Domnul Sorin Mihai Cîmpeanu:,56205, multumim domnule carp multumim frumos mergem la departe la domnul cimpeanu domnul titus corlatean costea adrian ,"(1425.7, 1425.7)",1425.7,1425.7
53,Domnul Sorin Mihai Cîmpeanu:,56205,Domnul Eugen Pîrvulescu:,56329, sorin cimpeanu grup pnl votul meu este pentru la toate punctele inscrise pe ordinea de zi ,"(1332.7, 1334.7)",1332.7,1334.7
54,Domnul Eugen Pîrvulescu:,56329,Domnul Titus Corlățean:,56438, multumim domnule ministru corlatean titus costea adrian cseke attila zoltan ,"(270.0, 5679.3)",270.0,5679.3
55,Domnul Titus Corlățean:,56438,Domnul Eugen Pîrvulescu:,56731, buna ziua titus corlatean senator psd de dambovita voturile mele sunt urmatoarele la punctul unu pentru raportul de admitere la punctul doi pentru raportul de respingere punctul trei pentru retrimiterea la comisie si punctul patru pentru multumesc ,"(1136.36, 4532.7)",1136.36,4532.7
56,Domnul Eugen Pîrvulescu:,56731,Domnul Adrian Costea:,56848, multumim domnule titus corlatean costea adrian cseke attila fenechiu catalin daniel ,"(270.0, 5679.3)",270.0,5679.3
57,Domnul Adrian Costea:,56848,Domnul Eugen Pîrvulescu:,56985, buna ziua costea adrian voturile mele sunt urmatoarele unu contra celelalte puncte pentru va multumesc ,"(1136.36, 4532.7)",1136.36,4532.7
58,Domnul Eugen Pîrvulescu:,56985,Din sală:,57311, va multumim domnule costea adrian multumim frumos cseke attila zoltan fenechiu catalin daniel firea gabriela firu stela nu raspunde domnul cseke mergem mai departe fenechiu a votat in sala nu mai este cazul sa l sunati pe domnul fenechiu firea gabriela firu stela fulgeanu moagher ,"(1425.7, 1425.7)",1425.7,1425.7
59,Din sală:,57311,Domnul Eugen Pîrvulescu:,57351, nu raspunde domnul fenechiu ,"(270.0, 5679.3)",270.0,5679.3
60,Domnul Eugen Pîrvulescu:,57351,Doamna Stela Firu:,57592, nu nu l mai sunati inchideti inchideti domnul fenechiu a votat in plen va rog firea gabriela firu stela fulgeanu moagher nici doamna firea nu raspunde mergem mai departe firu stela fulgeanu moagher ,"(1060.36, 1425.7)",1060.36,1425.7
61,Doamna Stela Firu:,57592,Domnul Eugen Pîrvulescu:,57732, buna ziua stela firu senator de mehedinti votul meu este pentru la toate punctele de pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
62,Domnul Eugen Pîrvulescu:,57732,Doamna Laura-Mihaela Fulgeanu-Moagher:,57808, multumim si noi sunati l pe domnul bumb sorin ,"(270.0, 5679.3)",270.0,5679.3
63,Doamna Laura-Mihaela Fulgeanu-Moagher:,57808,Domnul Eugen Pîrvulescu:,58014, buna ziua senator laura moagher fulgeanu circumscriptia nr treizeci si unu prahova votul meu este pentru la toate punctele aflate pe ordinea de zi va multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
64,Domnul Eugen Pîrvulescu:,58014,Domnul Sorin-Ioan Bumb:,58164, doamna fulgeanu moagher multumim frumos pentru va rog domnul bumb sorin humelnicu marius ioan raluca gabriela ,"(1060.36, 1119.36)",1060.36,1119.36
65,Domnul Sorin-Ioan Bumb:,58164,Domnul Eugen Pîrvulescu:,58295, sunt sorin ioan bumb senator de alba si votez pentru la toate punctele de pe ordinea de zi multumesc ,"(1136.36, 4532.7)",1136.36,4532.7
66,Domnul Eugen Pîrvulescu:,58295,Domnul Marius Humelnicu:,58435, multumim domnule bumb multumim frumos va rog humelnicu marius ioan raluca gabriela maties calin gheorghe ,"(1060.36, 1119.36)",1060.36,1119.36
67,Domnul Marius Humelnicu:,58435,Domnul Eugen Pîrvulescu:,58526, am votat sa stiti buna ziua am votat am votat cu cartela ,"(270.0, 5679.3)",270.0,5679.3
68,Domnul Eugen Pîrvulescu:,58526,Doamna Raluca-Gabriela Ioan:,58645, domnul humelnicu da a votat pe cartela ok ioan raluca gabriela maties calin gheorghe ,"(270.0, 5679.3)",270.0,5679.3
69,Doamna Raluca-Gabriela Ioan:,58645,Domnul Eugen Pîrvulescu:,58686, am votat ,"(270.0, 5679.3)",270.0,5679.3
70,Domnul Eugen Pîrvulescu:,58686,Domnul Gheorghiță Mîndruță:,58976, ioan raluca gabriela ati votat si dumneavoastra multumim frumos mergem mai departe maties calin gheorghe mindruta gheorghita muntean lucica dina domnul maties nu raspunde mergem cu apelul doi mindruta gheorghita muntean lucica dina pandea ciprian ,"(1425.7, 1425.7)",1425.7,1425.7
71,Domnul Gheorghiță Mîndruță:,58976,Domnul Eugen Pîrvulescu:,59026, sa mi spuneti cand ,"(3994.7, 3994.7)",3994.7,3994.7
72,Domnul Eugen Pîrvulescu:,59026,Domnul Gheorghiță Mîndruță:,59059, acum ,"(1044.36, 4443.7)",1044.36,4443.7
73,Domnul Gheorghiță Mîndruță:,59059,Domnul Eugen Pîrvulescu:,59206, sunt senator gheorghita mindruta votul meu este impotriva la primele doua puncte pentru la punctele trei si patru ,"(1332.7, 1334.7)",1332.7,1334.7
74,Domnul Eugen Pîrvulescu:,59206,Doamna Lucica Dina Muntean:,59361, multumim contra contra unu doi si trei patru pentru multumim muntean lucica dina pandea ciprian petcu toma ,"(270.0, 5679.3)",270.0,5679.3
75,Doamna Lucica Dina Muntean:,59361,Domnul Eugen Pîrvulescu:,59543, buna ziua sunt lucica dina muntean senator pnl hunedoara si votul meu pentru astazi este la toate cele patru puncte de pe ordinea de zi pentru ,"(1332.7, 1334.7)",1332.7,1334.7
76,Domnul Eugen Pîrvulescu:,59543,Domnul Ciprian Pandea:,59674, multumim doamna muntean lucica mergem mai departe pandea ciprian petcu toma pistru eusebiu manea ,"(1425.7, 1425.7)",1425.7,1425.7
77,Domnul Ciprian Pandea:,59674,Domnul Eugen Pîrvulescu:,59814, buna ziua ciprian pandea senator pnl de calarasi votul meu este pentru la toate punctele de pe ordinea de zi ,"(1332.7, 1334.7)",1332.7,1334.7
78,Domnul Eugen Pîrvulescu:,59814,Domnul Toma-Florin Petcu:,59927, multumim domnule senator de calarasi petcu toma pistru eusebiu romascanu lucian ,"(270.0, 5679.3)",270.0,5679.3
79,Domnul Toma-Florin Petcu:,59927,Domnul Eugen Pîrvulescu:,60080, alo buna ziua petcu toma senator pnl circumscriptia nr nouasprezece giurgiu votez pentru la toate punctele de pe ordinea de zi ,"(270.0, 5679.3)",270.0,5679.3
80,Domnul Eugen Pîrvulescu:,60080,Domnul Eusebiu-Manea Pistru:,60193, multumim domnule toma petcu pistru eusebiu romascanu lucian rujan ion cristinel ,"(270.0, 5679.3)",270.0,5679.3
81,Domnul Eusebiu-Manea Pistru:,60193,Domnul Eugen Pîrvulescu:,60318, buna ziua eusebiu pistru senator psd arad la toate punctele de pe ordinea de zi pentru ,"(270.0, 5679.3)",270.0,5679.3
82,Domnul Eugen Pîrvulescu:,60318,Domnul Ion-Cristinel Rujan:,60505, multumim domnule senator mergem mai departe romascanu lucian rujan stan ioan deocamdata nu raspunde domnul romascanu rujan ion cristinel stan ioan ,"(1425.7, 1425.7)",1425.7,1425.7
83,Domnul Ion-Cristinel Rujan:,60505,Domnul Eugen Pîrvulescu:,60673, buna ziua rujan ion cristinel senator psd de gorj votul meu este pentru la toate punctele de pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
84,Domnul Eugen Pîrvulescu:,60673,Domnul Ioan Stan:,60774, multumim domnul senator stan ioan tanczos barna trifan raoul adrian ,"(270.0, 5679.3)",270.0,5679.3
85,Domnul Ioan Stan:,60774,Domnul Eugen Pîrvulescu:,60911, buna seara sunt senator ioan stan votez pentru la toate punctele aflate pe ordinea de zi s auzim numai de bine ,"(270.0, 5679.3)",270.0,5679.3
86,Domnul Eugen Pîrvulescu:,60911,Domnul Tánczos Barna:,61021, doamne ajuta domnule senator tanczos barna trifan raoul adrian trufin lucian ,"(270.0, 5679.3)",270.0,5679.3
87,Domnul Tánczos Barna:,61021,Domnul Eugen Pîrvulescu:,61177, buna ziua barna tanczos senator de harghita votul meu de astazi este pentru la toate punctele de pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
88,Domnul Eugen Pîrvulescu:,61177,Domnul Raoul-Adrian Trifan:,61286, multumim domnule ministru trifan raoul adrian trufin lucian vela ion marcel ,"(270.0, 5679.3)",270.0,5679.3
89,Domnul Raoul-Adrian Trifan:,61286,Domnul Eugen Pîrvulescu:,61567, buna ziua stimati colegi sunt raoul trifan senator usr de timis votul meu pentru ordinea de zi de astazi este in felul urmator la punctul unu impotriva la punctul doi impotriva la punctul trei pentru iar la punctul patru pentru va multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
90,Domnul Eugen Pîrvulescu:,61567,Domnul Lucian Trufin:,61652, multumim trufin lucian vela ion marcel vestea mihail ,"(270.0, 5679.3)",270.0,5679.3
91,Domnul Lucian Trufin:,61652,Domnul Eugen Pîrvulescu:,61814, buna ziua senator lucian trufin botosani psd votul meu pentru astazi este pentru la toate punctele de pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
92,Domnul Eugen Pîrvulescu:,61814,Din sală:,61901, multumim frumos vela ion marcel vestea mihail ,"(270.0, 5679.3)",270.0,5679.3
93,Din sală:,61901,Domnul Eugen Pîrvulescu:,61937, domnul vela nu raspunde ,"(270.0, 5679.3)",270.0,5679.3
94,Domnul Eugen Pîrvulescu:,61937,Domnul Mihail Veștea:,62004, incercam la apelul doi vestea mihail ,"(270.0, 5679.3)",270.0,5679.3
95,Domnul Mihail Veștea:,62004,Domnul Eugen Pîrvulescu:,62143, buna ziua stimati colegi mihai vestea de la brasov votez astazi pentru la punctele inscrise pe ordinea de zi ,"(270.0, 5679.3)",270.0,5679.3
96,Domnul Eugen Pîrvulescu:,62143,Domnul Liviu-Dumitru Voiculescu:,62239, multumim domnule senator voiculescu liviu zamfir daniel catalin ,"(270.0, 5679.3)",270.0,5679.3
97,Domnul Liviu-Dumitru Voiculescu:,62239,Domnul Eugen Pîrvulescu:,62399, buna seara sunt senatorul liviu voiculescu olt votul meu este pentru la toate punctele de pe ordinea de zi multumesc ,"(1332.7, 1334.7)",1332.7,1334.7
98,Domnul Eugen Pîrvulescu:,62399,Domnul Daniel-Cătălin Zamfir:,62508, multumim domnule senator zamfir daniel catalin va rog va rugam ,"(1060.36, 1119.36)",1060.36,1119.36
99,Domnul Daniel-Cătălin Zamfir:,62508,Domnul Eugen Pîrvulescu:,62745, buna ziua daniel zamfir sunt votul meu de astazi este urmatorul la punctul unu pentru punctul doi pentru punctul trei pentru retrimiterea la comisie si punctul patru pentru va multumesc o zi buna ,"(1332.7, 1334.7)",1332.7,1334.7
100,Domnul Eugen Pîrvulescu:,62745,Doamna Gabriela Firea:,62936, multumim domnule senator incepem cu apelul doi la domnul cseke attila zoltan va rog firea gabriela nu raspunde domnul cseke doamna firea gabriela va rog ,"(1060.36, 3210.7)",1060.36,3210.7
101,Doamna Gabriela Firea:,62936,Domnul Eugen Pîrvulescu:,63173, buna ziua gabriela firea senator psd bucuresti voturile mele sunt punctul unu pentru punctul doi pentru punctul trei pentru retrimitere la comisie punctul patru pentru va multumesc o zi buna ,"(1291.7, 1321.7)",1291.7,1321.7
102,Domnul Eugen Pîrvulescu:,63173,Din sală:,63355, multumim si noi doamna firea romascanu lucian maties calin gheorghe si pe marcel vela va rog sa l sunati sunati l si pe domnul marcel vela va rog ,"(1060.36, 1119.36)",1060.36,1119.36
103,Din sală:,63355,Domnul Eugen Pîrvulescu:,63396, domnul romascanu nu raspunde ,"(270.0, 5679.3)",270.0,5679.3
104,Domnul Eugen Pîrvulescu:,63396,Din sală:,63472, n avem ce i face daca nu raspunde la apelul doi ,"(270.0, 5679.3)",270.0,5679.3
105,Din sală:,63472,Domnul Eugen Pîrvulescu:,63510, si domnul maties e ocupat ,"(270.0, 5679.3)",270.0,5679.3
106,Domnul Eugen Pîrvulescu:,63510,Domnul Ion Marcel Vela:,63666, incercati la domnul vela si daca domnul maties e ocupat mai incercam o data cseke attila nu raspunde ati spus da va rog ,"(1060.36, 1119.36)",1060.36,1119.36
107,Domnul Ion Marcel Vela:,63666,Domnul Eugen Pîrvulescu:,63854, buna ziua votul meu este pentru la toate cele patru puncte de pe ordinea de zi marcel vela senator circumscriptia caras severin va multumesc o zi buna ,"(1332.7, 1334.7)",1332.7,1334.7
108,Domnul Eugen Pîrvulescu:,63854,Domnul Călin-Gheorghe Matieș:,64031, multumim domnule ministru maties incercati va rog daca era ocupat si domnul cseke attila nu mi ati spus ce s a intamplat cu domnul ministru ,"(1060.36, 1119.36)",1060.36,1119.36
109,Domnul Călin-Gheorghe Matieș:,64031,Domnul Eugen Pîrvulescu:,64139, calin maties senator psd de alba votez la toate cele patru puncte pentru ,"(270.0, 5679.3)",270.0,5679.3
110,Domnul Eugen Pîrvulescu:,64139,Domnul Eugen Pîrvulescu:,64139,,"(270.0, 5679.3)",270.0,5679.3
111,Domnul Eugen Pîrvulescu:,64139,Domnul Robert-Marius Cazanciuc:,65299, multumim frumos nu raspunde domnul cseke bine domnul cseke nu raspunde nu bine domnul romascanu nu a raspuns nici la al doilea apel facem centralizarea si revenim domnul eugen pirvulescu stimati colegi suntem in masura sa anuntam rezultatul final al voturilor din sedinta plenului senatului din douazeci si opt februarie doua mii douazeci si doi dupa cum urmeaza la punctul unu de pe ordinea de zi la votul telefonic douazeci si sase de voturi pentru trei contra zero abtineri telefonic plus tableta la punctul unu de pe ordinea de zi optzeci si sase de voturi pentru treizeci si sapte de voturi contra si o abtinere punctul doi de pe ordinea de zi vot telefonic douazeci si sapte de voturi pentru doua contra zero abtineri telefonic plus tableta nouazeci si opt pentru douazeci si cinci contra o abtinere punctul trei de pe ordinea de zi vot telefonic douazeci si noua de voturi pentru zero contra zero abtineri telefonic plus tableta o suta douazeci si trei de voturi pentru zero contra zero abtineri punctul patru de pe ordinea de zi la votul telefonic douazeci si noua de voturi pentru zero contra zero abtineri telefonic plus tableta o suta douazeci si patru de voturi pentru zero contra zero abtineri va multumim seara buna ,"(1270.7, 1607.7)",1270.7,1607.7
